iso,year,pop
LAC,1963,222052829.0
LAC,1964,228279229.0
LAC,1965,234599288.0
LAC,1966,241005051.0
LAC,1967,247497113.0
LAC,1968,254069201.0
LAC,1969,260716644.0
LAC,1970,267436459.0
LAC,1971,274223248.0
LAC,1972,281076139.0
LAC,1973,288002834.0
LAC,1974,295014919.0
LAC,1975,302121282.0
LAC,1976,309317366.0
LAC,1977,316599746.0
LAC,1978,323978218.0
LAC,1979,331465770.0
LAC,1980,339067716.0
LAC,1981,346786830.0
LAC,1982,354608437.0
LAC,1983,362498351.0
LAC,1984,370410991.0
LAC,1985,378311111.0
LAC,1986,386183203.0
LAC,1987,394027388.0
LAC,1988,401843272.0
LAC,1989,409636367.0
LAC,1990,417409519.0
LAC,1991,425153755.0
LAC,1992,432859827.0
LAC,1993,440530487.0
LAC,1994,448171372.0
LAC,1995,455783349.0
LAC,1996,463368817.0
LAC,1997,470916671.0
LAC,1998,478398772.0
LAC,1999,485778282.0
LAC,2000,493029013.0
LAC,2001,500140855.0
LAC,2002,507121489.0
LAC,2003,513985894.0
LAC,2004,520757766.0
LAC,2005,527455967.0
LAC,2006,534080194.0
LAC,2007,540628539.0
LAC,2008,547116062.0
LAC,2009,553561029.0
LAC,2010,559867514.0
LAC,2011,566309408.0
LAC,2012,572713225.0
LAC,2013,579053861.0
LAC,2014,585296422.0
LAC,2015,591416820.0
LAC,2016,597399287.0
LAC,2017,603254104.0
LAC,2018,609013934.0
LAO,1960,2120898.0
LAO,1961,2170344.0
LAO,1962,2221125.0
LAO,1963,2273351.0
LAO,1964,2327137.0
LAO,1965,2382594.0
LAO,1966,2439196.0
LAO,1967,2496920.0
LAO,1968,2556852.0
LAO,1969,2620434.0
LAO,1970,2688428.0
LAO,1971,2762265.0
LAO,1972,2840841.0
LAO,1973,2919287.0
LAO,1974,2990965.0
LAO,1975,3051577.0
LAO,1976,3098973.0
LAO,1977,3135842.0
LAO,1978,3168843.0
LAO,1979,3207328.0
LAO,1980,3258144.0
LAO,1981,3323366.0
LAO,1982,3401191.0
LAO,1983,3489903.0
LAO,1984,3586316.0
LAO,1985,3687898.0
LAO,1986,3794198.0
LAO,1987,3905530.0
LAO,1988,4020811.0
LAO,1989,4138845.0
LAO,1990,4258472.0
LAO,1991,4379236.0
LAO,1992,4500351.0
LAO,1993,4619944.0
LAO,1994,4735845.0
LAO,1995,4846483.0
LAO,1996,4951195.0
LAO,1997,5050315.0
LAO,1998,5144602.0
LAO,1999,5235346.0
LAO,2000,5323700.0
LAO,2001,5409582.0
LAO,2002,5493246.0
LAO,2003,5576640.0
LAO,2004,5662208.0
LAO,2005,5751676.0
LAO,2006,5846074.0
LAO,2007,5944948.0
LAO,2008,6046620.0
LAO,2009,6148623.0
LAO,2010,6249165.0
LAO,2011,6347567.0
LAO,2012,6444530.0
LAO,2013,6541304.0
LAO,2014,6639756.0
LAO,2015,6741164.0
LAO,2016,6845846.0
LAO,2017,6953035.0
LAO,2018,7061507.0
LBN,1960,1804941.0
LBN,1961,1864619.0
LBN,1962,1925297.0
LBN,1963,1985001.0
LBN,1964,2041229.0
LBN,1965,2092375.0
LBN,1966,2136617.0
LBN,1967,2174738.0
LBN,1968,2210772.0
LBN,1969,2250447.0
LBN,1970,2297434.0
LBN,1971,2354047.0
LBN,1972,2417836.0
LBN,1973,2481943.0
LBN,1974,2536778.0
LBN,1975,2575749.0
LBN,1976,2596406.0
LBN,1977,2601740.0
LBN,1978,2597205.0
LBN,1979,2590902.0
LBN,1980,2588929.0
LBN,1981,2594302.0
LBN,1982,2606139.0
LBN,1983,2622072.0
LBN,1984,2638054.0
LBN,1985,2651995.0
LBN,1986,2660872.0
LBN,1987,2667960.0
LBN,1988,2684675.0
LBN,1989,2726440.0
LBN,1990,2803044.0
LBN,1991,2921706.0
LBN,1992,3076132.0
LBN,1993,3246126.0
LBN,1994,3403357.0
LBN,1995,3528380.0
LBN,1996,3610665.0
LBN,1997,3658424.0
LBN,1998,3693520.0
LBN,1999,3747766.0
LBN,2000,3842778.0
LBN,2001,3991001.0
LBN,2002,4182205.0
LBN,2003,4388375.0
LBN,2004,4569378.0
LBN,2005,4698763.0
LBN,2006,4759753.0
LBN,2007,4767344.0
LBN,2008,4764741.0
LBN,2009,4813026.0
LBN,2010,4953061.0
LBN,2011,5202343.0
LBN,2012,5538634.0
LBN,2013,5914621.0
LBN,2014,6262410.0
LBN,2015,6532678.0
LBN,2016,6711121.0
LBN,2017,6811873.0
LBN,2018,6848925.0
LBR,1960,1118657.0
LBR,1961,1142302.0
LBR,1962,1166648.0
LBR,1963,1191802.0
LBR,1964,1217901.0
LBR,1965,1245102.0
LBR,1966,1273464.0
LBR,1967,1303035.0
LBR,1968,1333978.0
LBR,1969,1366502.0
LBR,1970,1400730.0
LBR,1971,1436738.0
LBR,1972,1474567.0
LBR,1973,1514366.0
LBR,1974,1556290.0
LBR,1975,1600452.0
LBR,1976,1645836.0
LBR,1977,1692140.0
LBR,1978,1740914.0
LBR,1979,1794248.0
LBR,1980,1853001.0
LBR,1981,1918826.0
LBR,1982,1989483.0
LBR,1983,2057227.0
LBR,1984,2111671.0
LBR,1985,2145754.0
LBR,1986,2158429.0
LBR,1987,2153316.0
LBR,1988,2134097.0
LBR,1989,2106431.0
LBR,1990,2075912.0
LBR,1991,2040139.0
LBR,1992,2001624.0
LBR,1993,1976699.0
LBR,1994,1986493.0
LBR,1995,2044661.0
LBR,1996,2160478.0
LBR,1997,2326202.0
LBR,1998,2517481.0
LBR,1999,2699712.0
LBR,2000,2848456.0
LBR,2001,2953927.0
LBR,2002,3024729.0
LBR,2003,3077058.0
LBR,2004,3135651.0
LBR,2005,3218116.0
LBR,2006,3329211.0
LBR,2007,3461911.0
LBR,2008,3607860.0
LBR,2009,3754133.0
LBR,2010,3891356.0
LBR,2011,4017443.0
LBR,2012,4135659.0
LBR,2013,4248334.0
LBR,2014,4359505.0
LBR,2015,4472230.0
LBR,2016,4586788.0
LBR,2017,4702228.0
LBR,2018,4818977.0
LBY,1960,1448417.0
LBY,1961,1498071.0
LBY,1962,1550813.0
LBY,1963,1607171.0
LBY,1964,1667825.0
LBY,1965,1733306.0
LBY,1966,1803683.0
LBY,1967,1878877.0
LBY,1968,1958914.0
LBY,1969,2043818.0
LBY,1970,2133526.0
LBY,1971,2228146.0
LBY,1972,2327490.0
LBY,1973,2430755.0
LBY,1974,2536888.0
LBY,1975,2645139.0
LBY,1976,2754696.0
LBY,1977,2865637.0
LBY,1978,2979093.0
LBY,1979,3096729.0
LBY,1980,3219466.0
LBY,1981,3347781.0
LBY,1982,3480454.0
LBY,1983,3614689.0
LBY,1984,3746715.0
LBY,1985,3873781.0
LBY,1986,3994597.0
LBY,1987,4109725.0
LBY,1988,4220450.0
LBY,1989,4328939.0
LBY,1990,4436661.0
LBY,1991,4544242.0
LBY,1992,4650885.0
LBY,1993,4755133.0
LBY,1994,4854875.0
LBY,1995,4948798.0
LBY,1996,5036171.0
LBY,1997,5118007.0
LBY,1998,5196780.0
LBY,1999,5275926.0
LBY,2000,5357891.0
LBY,2001,5443248.0
LBY,2002,5531089.0
LBY,2003,5620547.0
LBY,2004,5710154.0
LBY,2005,5798614.0
LBY,2006,5886872.0
LBY,2007,5974787.0
LBY,2008,6058748.0
LBY,2009,6133984.0
LBY,2010,6197663.0
LBY,2011,6247439.0
LBY,2012,6285750.0
LBY,2013,6320359.0
LBY,2014,6362037.0
LBY,2015,6418315.0
LBY,2016,6492164.0
LBY,2017,6580724.0
LBY,2018,6678567.0
LCA,1960,89697.0
LCA,1961,90716.0
LCA,1962,91891.0
LCA,1963,93211.0
LCA,1964,94636.0
LCA,1965,96134.0
LCA,1966,97715.0
LCA,1967,99365.0
LCA,1968,101035.0
LCA,1969,102597.0
LCA,1970,104015.0
LCA,1971,105247.0
LCA,1972,106310.0
LCA,1973,107320.0
LCA,1974,108391.0
LCA,1975,109627.0
LCA,1976,111067.0
LCA,1977,112685.0
LCA,1978,114400.0
LCA,1979,116136.0
LCA,1980,117822.0
LCA,1981,119430.0
LCA,1982,120988.0
LCA,1983,122564.0
LCA,1984,124292.0
LCA,1985,126244.0
LCA,1986,128449.0
LCA,1987,130856.0
LCA,1988,133367.0
LCA,1989,135788.0
LCA,1990,138020.0
LCA,1991,139995.0
LCA,1992,141760.0
LCA,1993,143409.0
LCA,1994,145083.0
LCA,1995,146870.0
LCA,1996,148834.0
LCA,1997,150913.0
LCA,1998,153021.0
LCA,1999,154995.0
LCA,2000,156729.0
LCA,2001,158179.0
LCA,2002,159392.0
LCA,2003,160530.0
LCA,2004,161816.0
LCA,2005,163417.0
LCA,2006,165381.0
LCA,2007,167639.0
LCA,2008,170011.0
LCA,2009,172221.0
LCA,2010,174085.0
LCA,2011,175544.0
LCA,2012,176646.0
LCA,2013,177513.0
LCA,2014,178296.0
LCA,2015,179126.0
LCA,2016,180024.0
LCA,2017,180955.0
LCA,2018,181889.0
LCN,1960,219907801.0
LCN,1961,225993884.0
LCN,1962,232265533.0
LCN,1963,238696012.0
LCN,1964,245233432.0
LCN,1965,251850859.0
LCN,1966,258538106.0
LCN,1967,265295652.0
LCN,1968,272128513.0
LCN,1969,279037414.0
LCN,1970,286027166.0
LCN,1971,293097388.0
LCN,1972,300238819.0
LCN,1973,307462534.0
LCN,1974,314773956.0
LCN,1975,322176757.0
LCN,1976,329667217.0
LCN,1977,337240049.0
LCN,1978,344913615.0
LCN,1979,352693991.0
LCN,1980,360591861.0
LCN,1981,368601995.0
LCN,1982,376714428.0
LCN,1983,384896426.0
LCN,1984,393106351.0
LCN,1985,401311796.0
LCN,1986,409496610.0
LCN,1987,417659736.0
LCN,1988,425800798.0
LCN,1989,433925886.0
LCN,1990,442040696.0
LCN,1991,450125305.0
LCN,1992,458175526.0
LCN,1993,466199679.0
LCN,1994,474193423.0
LCN,1995,482150647.0
LCN,1996,490080681.0
LCN,1997,497957410.0
LCN,1998,505774348.0
LCN,1999,513442848.0
LCN,2000,520964431.0
LCN,2001,528336554.0
LCN,2002,535570691.0
LCN,2003,542684680.0
LCN,2004,549705414.0
LCN,2005,556652026.0
LCN,2006,563521369.0
LCN,2007,570314774.0
LCN,2008,577050884.0
LCN,2009,583746102.0
LCN,2010,590303295.0
LCN,2011,596966199.0
LCN,2012,603586217.0
LCN,2013,610151927.0
LCN,2014,616619613.0
LCN,2015,622986033.0
LCN,2016,629240066.0
LCN,2017,635372515.0
LCN,2018,641357515.0
LDC,1960,240518433.0
LDC,1961,246113640.0
LDC,1962,251900741.0
LDC,1963,257908074.0
LDC,1964,264174179.0
LDC,1965,270720892.0
LDC,1966,277573029.0
LDC,1967,284708409.0
LDC,1968,292045744.0
LDC,1969,299473256.0
LDC,1970,306916896.0
LDC,1971,314344629.0
LDC,1972,321797581.0
LDC,1973,329357353.0
LDC,1974,337142681.0
LDC,1975,345242710.0
LDC,1976,353691338.0
LDC,1977,362475112.0
LDC,1978,371577256.0
LDC,1979,380963304.0
LDC,1980,390612563.0
LDC,1981,400528924.0
LDC,1982,410740611.0
LDC,1983,421279107.0
LDC,1984,432185325.0
LDC,1985,443491288.0
LDC,1986,455193656.0
LDC,1987,467290514.0
LDC,1988,479814021.0
LDC,1989,492803028.0
LDC,1990,506275612.0
LDC,1991,520262423.0
LDC,1992,534731006.0
LDC,1993,549559264.0
LDC,1994,564581083.0
LDC,1995,579681672.0
LDC,1996,594801259.0
LDC,1997,609983301.0
LDC,1998,625342098.0
LDC,1999,641046802.0
LDC,2000,657215864.0
LDC,2001,673903112.0
LDC,2002,691061397.0
LDC,2003,708587948.0
LDC,2004,726331177.0
LDC,2005,744190510.0
LDC,2006,762132501.0
LDC,2007,780219542.0
LDC,2008,798563392.0
LDC,2009,817322629.0
LDC,2010,836614860.0
LDC,2011,856472234.0
LDC,2012,876869863.0
LDC,2013,897797478.0
LDC,2014,919226401.0
LDC,2015,941131317.0
LDC,2016,963511276.0
LDC,2017,986365080.0
LDC,2018,1009662578.0
LIC,1960,158779911.0
LIC,1961,162259865.0
LIC,1962,165830670.0
LIC,1963,169529568.0
LIC,1964,173410029.0
LIC,1965,177509185.0
LIC,1966,181839891.0
LIC,1967,186385902.0
LIC,1968,191120090.0
LIC,1969,196001924.0
LIC,1970,201001375.0
LIC,1971,206110337.0
LIC,1972,211335895.0
LIC,1973,216681265.0
LIC,1974,222154521.0
LIC,1975,227761362.0
LIC,1976,233513206.0
LIC,1977,239409309.0
LIC,1978,245430650.0
LIC,1979,251550765.0
LIC,1980,257758125.0
LIC,1981,264051673.0
LIC,1982,270462062.0
LIC,1983,277049449.0
LIC,1984,283893524.0
LIC,1985,291057942.0
LIC,1986,298550548.0
LIC,1987,306374108.0
LIC,1988,314578310.0
LIC,1989,323219957.0
LIC,1990,332330635.0
LIC,1991,341955755.0
LIC,1992,352066121.0
LIC,1993,362526825.0
LIC,1994,373150870.0
LIC,1995,383810298.0
LIC,1996,394448671.0
LIC,1997,405123344.0
LIC,1998,415959410.0
LIC,1999,427140442.0
LIC,2000,438799433.0
LIC,2001,450962074.0
LIC,2002,463584766.0
LIC,2003,476645372.0
LIC,2004,490099969.0
LIC,2005,503907174.0
LIC,2006,518097437.0
LIC,2007,532663586.0
LIC,2008,547481280.0
LIC,2009,562386040.0
LIC,2010,577274011.0
LIC,2011,592092182.0
LIC,2012,606913332.0
LIC,2013,621915808.0
LIC,2014,637350644.0
LIC,2015,653405207.0
LIC,2016,670117389.0
LIC,2017,687449530.0
LIC,2018,705417321.0
LIE,1960,16493.0
LIE,1961,16893.0
LIE,1962,17289.0
LIE,1963,17719.0
LIE,1964,18168.0
LIE,1965,18649.0
LIE,1966,19152.0
LIE,1967,19691.0
LIE,1968,20235.0
LIE,1969,20766.0
LIE,1970,21266.0
LIE,1971,21728.0
LIE,1972,22151.0
LIE,1973,22563.0
LIE,1974,22983.0
LIE,1975,23438.0
LIE,1976,23931.0
LIE,1977,24448.0
LIE,1978,24975.0
LIE,1979,25459.0
LIE,1980,25879.0
LIE,1981,26238.0
LIE,1982,26536.0
LIE,1983,26789.0
LIE,1984,27036.0
LIE,1985,27288.0
LIE,1986,27559.0
LIE,1987,27837.0
LIE,1988,28129.0
LIE,1989,28449.0
LIE,1990,28789.0
LIE,1991,29159.0
LIE,1992,29553.0
LIE,1993,29975.0
LIE,1994,30426.0
LIE,1995,30880.0
LIE,1996,31348.0
LIE,1997,31830.0
LIE,1998,32311.0
LIE,1999,32769.0
LIE,2000,33184.0
LIE,2001,33552.0
LIE,2002,33879.0
LIE,2003,34175.0
LIE,2004,34452.0
LIE,2005,34713.0
LIE,2006,34970.0
LIE,2007,35217.0
LIE,2008,35471.0
LIE,2009,35727.0
LIE,2010,35994.0
LIE,2011,36293.0
LIE,2012,36615.0
LIE,2013,36934.0
LIE,2014,37223.0
LIE,2015,37470.0
LIE,2016,37658.0
LIE,2017,37800.0
LIE,2018,37910.0
LKA,1960,9874476.0
LKA,1961,10111637.0
LKA,1962,10352179.0
LKA,1963,10597511.0
LKA,1964,10849975.0
LKA,1965,11110820.0
LKA,1966,11380670.0
LKA,1967,11657650.0
LKA,1968,11937600.0
LKA,1969,12214956.0
LKA,1970,12485740.0
LKA,1971,12747821.0
LKA,1972,13002231.0
LKA,1973,13252036.0
LKA,1974,13501935.0
LKA,1975,13755146.0
LKA,1976,14012899.0
LKA,1977,14273495.0
LKA,1978,14533690.0
LKA,1979,14788862.0
LKA,1980,15035834.0
LKA,1981,15272831.0
LKA,1982,15501207.0
LKA,1983,15724651.0
LKA,1984,15948487.0
LKA,1985,16176280.0
LKA,1986,16408859.0
LKA,1987,16643952.0
LKA,1988,16878189.0
LKA,1989,17106753.0
LKA,1990,17325773.0
LKA,1991,17535729.0
LKA,1992,17736821.0
LKA,1993,17924823.0
LKA,1994,18094477.0
LKA,1995,18242912.0
LKA,1996,18367288.0
LKA,1997,18470900.0
LKA,1998,18564599.0
LKA,1999,18663284.0
LKA,2000,18777601.0
LKA,2001,18911730.0
LKA,2002,19062482.0
LKA,2003,19224037.0
LKA,2004,19387153.0
LKA,2005,19544988.0
LKA,2006,19695972.0
LKA,2007,19842044.0
LKA,2008,19983984.0
LKA,2009,20123508.0
LKA,2010,20261737.0
LKA,2011,20398670.0
LKA,2012,20425000.0
LKA,2013,20585000.0
LKA,2014,20778000.0
LKA,2015,20970000.0
LKA,2016,21203000.0
LKA,2017,21444000.0
LKA,2018,21670000.0
LMC,1960,928490499.0
LMC,1961,949753699.0
LMC,1962,971742838.0
LMC,1963,994420244.0
LMC,1964,1017725630.0
LMC,1965,1041611332.0
LMC,1966,1066074552.0
LMC,1967,1091126634.0
LMC,1968,1116788548.0
LMC,1969,1143088505.0
LMC,1970,1170050244.0
LMC,1971,1197695284.0
LMC,1972,1226045232.0
LMC,1973,1255126850.0
LMC,1974,1284982577.0
LMC,1975,1315638970.0
LMC,1976,1347077568.0
LMC,1977,1379310126.0
LMC,1978,1412439164.0
LMC,1979,1446597778.0
LMC,1980,1481859807.0
LMC,1981,1518293900.0
LMC,1982,1555686714.0
LMC,1983,1593969308.0
LMC,1984,1632885169.0
LMC,1985,1672196713.0
LMC,1986,1711883766.0
LMC,1987,1751925747.0
LMC,1988,1792245451.0
LMC,1989,1832773126.0
LMC,1990,1875358869.0
LMC,1991,1915913909.0
LMC,1992,1956554979.0
LMC,1993,1997079030.0
LMC,1994,2037399623.0
LMC,1995,2077790619.0
LMC,1996,2118416707.0
LMC,1997,2159201405.0
LMC,1998,2199992975.0
LMC,1999,2240609732.0
LMC,2000,2281159205.0
LMC,2001,2321544987.0
LMC,2002,2361829370.0
LMC,2003,2402147090.0
LMC,2004,2442531361.0
LMC,2005,2483021672.0
LMC,2006,2523645459.0
LMC,2007,2564440295.0
LMC,2008,2605437640.0
LMC,2009,2646675754.0
LMC,2010,2688436551.0
LMC,2011,2730385840.0
LMC,2012,2772231195.0
LMC,2013,2814221065.0
LMC,2014,2856124025.0
LMC,2015,2898058449.0
LMC,2016,2939830821.0
LMC,2017,2981420591.0
LMC,2018,3022905169.0
LMY,1960,2271826072.0
LMY,1961,2301530783.0
LMY,1962,2344507821.0
LMY,1963,2399685292.0
LMY,1964,2455350597.0
LMY,1965,2512791707.0
LMY,1966,2573990531.0
LMY,1967,2635220005.0
LMY,1968,2698168546.0
LMY,1969,2763558198.0
LMY,1970,2830664982.0
LMY,1971,2899197937.0
LMY,1972,2966819339.0
LMY,1973,3034402941.0
LMY,1974,3101560890.0
LMY,1975,3167483411.0
LMY,1976,3232891073.0
LMY,1977,3297820434.0
LMY,1978,3363879204.0
LMY,1979,3431452144.0
LMY,1980,3500013974.0
LMY,1981,3570596695.0
LMY,1982,3644529753.0
LMY,1983,3719629711.0
LMY,1984,3794807260.0
LMY,1985,3871482909.0
LMY,1986,3950364261.0
LMY,1987,4031393179.0
LMY,1988,4113221493.0
LMY,1989,4194569000.0
LMY,1990,4277170872.0
LMY,1991,4356603492.0
LMY,1992,4434540894.0
LMY,1993,4511601957.0
LMY,1994,4588114102.0
LMY,1995,4664148544.0
LMY,1996,4739881155.0
LMY,1997,4815512572.0
LMY,1998,4890406949.0
LMY,1999,4964125844.0
LMY,2000,5037268787.0
LMY,2001,5109571487.0
LMY,2002,5181350933.0
LMY,2003,5253312522.0
LMY,2004,5325421944.0
LMY,2005,5397859154.0
LMY,2006,5470400681.0
LMY,2007,5542975651.0
LMY,2008,5616213108.0
LMY,2009,5690410869.0
LMY,2010,5765121055.0
LMY,2011,5840675761.0
LMY,2012,5916770281.0
LMY,2013,5993786433.0
LMY,2014,6071330528.0
LMY,2015,6149221337.0
LMY,2016,6227752871.0
LMY,2017,6306560891.0
LMY,2018,6383958209.0
LSO,1960,837270.0
LSO,1961,852890.0
LSO,1962,869136.0
LSO,1963,886057.0
LSO,1964,903763.0
LSO,1965,922306.0
LSO,1966,941794.0
LSO,1967,962273.0
LSO,1968,983685.0
LSO,1969,1005909.0
LSO,1970,1028926.0
LSO,1971,1052614.0
LSO,1972,1077095.0
LSO,1973,1102878.0
LSO,1974,1130635.0
LSO,1975,1160792.0
LSO,1976,1193521.0
LSO,1977,1228536.0
LSO,1978,1265202.0
LSO,1979,1302667.0
LSO,1980,1340255.0
LSO,1981,1377799.0
LSO,1982,1415367.0
LSO,1983,1452728.0
LSO,1984,1489691.0
LSO,1985,1526131.0
LSO,1986,1561692.0
LSO,1987,1596394.0
LSO,1988,1630996.0
LSO,1989,1666563.0
LSO,1990,1703747.0
LSO,1991,1742539.0
LSO,1992,1782285.0
LSO,1993,1822236.0
LSO,1994,1861324.0
LSO,1995,1898598.0
LSO,1996,1934291.0
LSO,1997,1968044.0
LSO,1998,1997516.0
LSO,1999,2019731.0
LSO,2000,2032804.0
LSO,2001,2035740.0
LSO,2002,2029829.0
LSO,2003,2018348.0
LSO,2004,2005940.0
LSO,2005,1996114.0
LSO,2006,1989939.0
LSO,2007,1986922.0
LSO,2008,1987129.0
LSO,2009,1990131.0
LSO,2010,1995581.0
LSO,2011,2003787.0
LSO,2012,2014990.0
LSO,2013,2028519.0
LSO,2014,2043437.0
LSO,2015,2059021.0
LSO,2016,2075001.0
LSO,2017,2091412.0
LSO,2018,2108132.0
LTE,1960,1097403781.0
LTE,1961,1099797275.0
LTE,1962,1114451802.0
LTE,1963,1140424871.0
LTE,1964,1165967060.0
LTE,1965,1192235073.0
LTE,1966,1221252541.0
LTE,1967,1249424428.0
LTE,1968,1278385430.0
LTE,1969,1308816321.0
LTE,1970,1339919001.0
LTE,1971,1371557517.0
LTE,1972,1401527248.0
LTE,1973,1430526179.0
LTE,1974,1458108109.0
LTE,1975,1483449266.0
LTE,1976,1507257850.0
LTE,1977,1529518337.0
LTE,1978,1551730186.0
LTE,1979,1574150421.0
LTE,1980,1596184271.0
LTE,1981,1618775545.0
LTE,1982,1643485593.0
LTE,1983,1668173934.0
LTE,1984,1691966485.0
LTE,1985,1716487312.0
LTE,1986,1742456920.0
LTE,1987,1769838060.0
LTE,1988,1797369949.0
LTE,1989,1823976433.0
LTE,1990,1849526605.0
LTE,1991,1873490015.0
LTE,1992,1893548031.0
LTE,1993,1914561058.0
LTE,1994,1935068108.0
LTE,1995,1956575285.0
LTE,1996,1975922433.0
LTE,1997,1994983078.0
LTE,1998,2013289641.0
LTE,1999,2030330432.0
LTE,2000,2045841423.0
LTE,2001,2060587322.0
LTE,2002,2074469505.0
LTE,2003,2088020747.0
LTE,2004,2101455067.0
LTE,2005,2115014282.0
LTE,2006,2128455973.0
LTE,2007,2141610789.0
LTE,2008,2154947270.0
LTE,2009,2168543985.0
LTE,2010,2181529363.0
LTE,2011,2194530619.0
LTE,2012,2207632770.0
LTE,2013,2220999087.0
LTE,2014,2234568586.0
LTE,2015,2248128427.0
LTE,2016,2262158994.0
LTE,2017,2276319334.0
LTE,2018,2288665963.0
LTU,1960,2778550.0
LTU,1961,2823550.0
LTU,1962,2863350.0
LTU,1963,2898950.0
LTU,1964,2935200.0
LTU,1965,2971450.0
LTU,1966,3008050.0
LTU,1967,3044400.0
LTU,1968,3078850.0
LTU,1969,3107321.0
LTU,1970,3139689.0
LTU,1971,3179041.0
LTU,1972,3213622.0
LTU,1973,3244438.0
LTU,1974,3273894.0
LTU,1975,3301652.0
LTU,1976,3328664.0
LTU,1977,3355036.0
LTU,1978,3379514.0
LTU,1979,3397842.0
LTU,1980,3413202.0
LTU,1981,3432947.0
LTU,1982,3457179.0
LTU,1983,3485192.0
LTU,1984,3514205.0
LTU,1985,3544543.0
LTU,1986,3578914.0
LTU,1987,3616367.0
LTU,1988,3655049.0
LTU,1989,3684255.0
LTU,1990,3697838.0
LTU,1991,3704134.0
LTU,1992,3700114.0
LTU,1993,3682613.0
LTU,1994,3657144.0
LTU,1995,3629102.0
LTU,1996,3601613.0
LTU,1997,3575137.0
LTU,1998,3549331.0
LTU,1999,3524238.0
LTU,2000,3499536.0
LTU,2001,3470818.0
LTU,2002,3443067.0
LTU,2003,3415213.0
LTU,2004,3377075.0
LTU,2005,3322528.0
LTU,2006,3269909.0
LTU,2007,3231294.0
LTU,2008,3198231.0
LTU,2009,3162916.0
LTU,2010,3097282.0
LTU,2011,3028115.0
LTU,2012,2987773.0
LTU,2013,2957689.0
LTU,2014,2932367.0
LTU,2015,2904910.0
LTU,2016,2868231.0
LTU,2017,2828403.0
LTU,2018,2801543.0
LUX,1960,313970.0
LUX,1961,316845.0
LUX,1962,320750.0
LUX,1963,324100.0
LUX,1964,327750.0
LUX,1965,331500.0
LUX,1966,333895.0
LUX,1967,334995.0
LUX,1968,335850.0
LUX,1969,337500.0
LUX,1970,339171.0
LUX,1971,342421.0
LUX,1972,346600.0
LUX,1973,350450.0
LUX,1974,355050.0
LUX,1975,358950.0
LUX,1976,360731.0
LUX,1977,361358.0
LUX,1978,362007.0
LUX,1979,362856.0
LUX,1980,364150.0
LUX,1981,365225.0
LUX,1982,365525.0
LUX,1983,365622.0
LUX,1984,365998.0
LUX,1985,366706.0
LUX,1986,368355.0
LUX,1987,370750.0
LUX,1988,373450.0
LUX,1989,377100.0
LUX,1990,381850.0
LUX,1991,387000.0
LUX,1992,392175.0
LUX,1993,397475.0
LUX,1994,402925.0
LUX,1995,408625.0
LUX,1996,414225.0
LUX,1997,419450.0
LUX,1998,424700.0
LUX,1999,430475.0
LUX,2000,436300.0
LUX,2001,441525.0
LUX,2002,446175.0
LUX,2003,451630.0
LUX,2004,458095.0
LUX,2005,465158.0
LUX,2006,472637.0
LUX,2007,479993.0
LUX,2008,488650.0
LUX,2009,497783.0
LUX,2010,506953.0
LUX,2011,518347.0
LUX,2012,530946.0
LUX,2013,543360.0
LUX,2014,556319.0
LUX,2015,569604.0
LUX,2016,582014.0
LUX,2017,596336.0
LUX,2018,607950.0
LVA,1960,2120979.0
LVA,1961,2152681.0
LVA,1962,2181586.0
LVA,1963,2210919.0
LVA,1964,2240623.0
LVA,1965,2265919.0
LVA,1966,2283217.0
LVA,1967,2301220.0
LVA,1968,2323619.0
LVA,1969,2343173.0
LVA,1970,2359164.0
LVA,1971,2376389.0
LVA,1972,2395674.0
LVA,1973,2415819.0
LVA,1974,2437186.0
LVA,1975,2456130.0
LVA,1976,2470989.0
LVA,1977,2485073.0
LVA,1978,2497921.0
LVA,1979,2505953.0
LVA,1980,2511701.0
LVA,1981,2519421.0
LVA,1982,2531080.0
LVA,1983,2546011.0
LVA,1984,2562047.0
LVA,1985,2578873.0
LVA,1986,2599892.0
LVA,1987,2626583.0
LVA,1988,2653434.0
LVA,1989,2666955.0
LVA,1990,2663151.0
LVA,1991,2650581.0
LVA,1992,2614338.0
LVA,1993,2563290.0
LVA,1994,2520742.0
LVA,1995,2485056.0
LVA,1996,2457222.0
LVA,1997,2432851.0
LVA,1998,2410019.0
LVA,1999,2390482.0
LVA,2000,2367550.0
LVA,2001,2337170.0
LVA,2002,2310173.0
LVA,2003,2287955.0
LVA,2004,2263122.0
LVA,2005,2238799.0
LVA,2006,2218357.0
LVA,2007,2200325.0
LVA,2008,2177322.0
LVA,2009,2141669.0
LVA,2010,2097555.0
LVA,2011,2059709.0
LVA,2012,2034319.0
LVA,2013,2012647.0
LVA,2014,1993782.0
LVA,2015,1977527.0
LVA,2016,1959537.0
LVA,2017,1942248.0
LVA,2018,1927174.0
MAC,1960,167791.0
MAC,1961,170462.0
MAC,1962,176183.0
MAC,1963,184245.0
MAC,1964,193561.0
MAC,1965,203228.0
MAC,1966,213192.0
MAC,1967,223418.0
MAC,1968,233000.0
MAC,1969,240839.0
MAC,1970,246194.0
MAC,1971,248738.0
MAC,1972,248767.0
MAC,1973,246947.0
MAC,1974,244285.0
MAC,1975,241628.0
MAC,1976,239075.0
MAC,1977,236678.0
MAC,1978,235171.0
